local_goals_x,local_goals_y
-0.446877243426341,-0.0317600089021068
-0.5424586114458059,-0.0085511053485194
-0.6354417868548063,0.023196504038113
-0.7380568252023726,0.02389885397528
-0.8333946589617044,0.0023362775778198
-0.9322704192875524,-0.0234193457916962
-1.0280280668810982,-0.0385708819761218
-1.121847517379147,-0.0069066502736002
-1.208792086406329,0.0428128717793989
-1.305793678056849,0.0568725028170714
-1.405836631703344,0.0513258903996918
-1.4983112785197104,0.0885710736346184
-1.5707476096903863,0.1539644888070732
-1.6442697644800246,0.2240646893515306
-1.7024529993519226,0.3024540556269199
-1.7746739507174536,0.3735719808127354
-1.8618703524541669,0.4181685031766839
-1.9573183216326688,0.4517743411118711
-2.052655865584188,0.475863696186835
-2.1499658324958912,0.5073733852959303
-2.225057724291302,0.5691922653504639
-2.288602964048956,0.6465168521961667
-2.335553011532919,0.7343883118921882
-2.3495340472376838,0.8340696739820542
-2.3416016092662417,0.9339013596652864
-2.3296419226059104,1.031945091928704
-2.294623467003696,1.1243251240570475
-2.2279154428191967,1.19874071345269
-2.1517373181753907,1.2648164724967004
-2.098707517303951,1.348762116833619
-2.0583624008613306,1.439950388228325
-2.031037391269819,1.538193017209281
-1.993835214666685,1.6267200177835566
-1.9606198839009816,1.7214095742089346
-1.95110643052872,1.8223188238077128
-1.9375856392164053,1.9200768267554116
-1.9222120057025267,2.0191574464352167
-1.9029156777159768,2.116139381898654
-1.8818045797668,2.2126731782426843
-1.876195700413809,2.313688536354304
-1.880968904043668,2.411548564285779
-1.873231286598256,2.498573197889751
