9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
9.150371700525283813e-02,-1.045224547386169434e+00
